id,name,types,card_id,card_name,card_rarity,card_count
d-swsh1-2,Cinderace,"[""Fire""]",swsh1-154,Dubwool,Uncommon,2
d-swsh1-2,Cinderace,"[""Fire""]",swsh1-153,Wooloo,Common,3
d-swsh1-2,Cinderace,"[""Fire""]",swsh1-149,Drampa,Rare,2
d-swsh1-2,Cinderace,"[""Fire""]",swsh1-100,Sudowoodo,Uncommon,2
d-swsh1-2,Cinderace,"[""Fire""]",swsh1-157,Bede,Uncommon,2
d-swsh1-2,Cinderace,"[""Fire""]",swsh1-164,Great Ball,Uncommon,4
d-swsh1-2,Cinderace,"[""Fire""]",swsh1-165,Hop,Uncommon,4
d-swsh1-2,Cinderace,"[""Fire""]",swsh1-171,Ordinary Rod,Uncommon,1
d-swsh1-2,Cinderace,"[""Fire""]",swsh1-173,Poké Kid,Uncommon,2
d-swsh1-2,Cinderace,"[""Fire""]",swsh1-174,Pokégear 3.0,Uncommon,1
d-swsh1-2,Cinderace,"[""Fire""]",swsh1-175,Pokémon Catcher,Uncommon,1
d-swsh1-2,Cinderace,"[""Fire""]",swsh1-178,Professor's Research,Uncommon,3
d-swsh1-2,Cinderace,"[""Fire""]",swsh1-183,Switch,Uncommon,2
d-swsh1-2,Cinderace,"[""Fire""]",sm1-165,Fire Energy,,18
d-swsh1-3,Inteleon,"[""Water""]",swsh1-59,Inteleon,Rare Holo,1
d-swsh1-3,Inteleon,"[""Water""]",swsh1-59,Inteleon,Rare,1
d-swsh1-3,Inteleon,"[""Water""]",swsh1-57,Drizzile,Uncommon,3
d-swsh1-3,Inteleon,"[""Water""]",swsh1-55,Sobble,Common,3
d-swsh1-3,Inteleon,"[""Water""]",swsh1-61,Drednaw,Rare,2
d-swsh1-3,Inteleon,"[""Water""]",swsh1-60,Chewtle,Common,3
d-swsh1-3,Inteleon,"[""Water""]",swsh1-44,Kingler,Uncommon,2
d-swsh1-3,Inteleon,"[""Water""]",swsh1-43,Krabby,Common,3
d-swsh1-3,Inteleon,"[""Water""]",swsh1-62,Cramorant,Rare,2
d-swsh1-3,Inteleon,"[""Water""]",swsh1-52,Mantine,Uncommon,2
d-swsh1-3,Inteleon,"[""Water""]",swsh1-162,Energy Switch,Uncommon,1
d-swsh1-3,Inteleon,"[""Water""]",swsh1-164,Great Ball,Uncommon,4
d-swsh1-3,Inteleon,"[""Water""]",swsh1-165,Hop,Uncommon,4
d-swsh1-3,Inteleon,"[""Water""]",swsh1-171,Ordinary Rod,Uncommon,1
d-swsh1-3,Inteleon,"[""Water""]",swsh1-173,Poké Kid,Uncommon,2
d-swsh1-3,Inteleon,"[""Water""]",swsh1-174,Pokégear 3.0,Uncommon,1
d-swsh1-3,Inteleon,"[""Water""]",swsh1-175,Pokémon Catcher,Uncommon,2
d-swsh1-3,Inteleon,"[""Water""]",swsh1-178,Professor's Research,Uncommon,3
d-swsh1-3,Inteleon,"[""Water""]",swsh1-183,Switch,Uncommon,2
d-swsh1-3,Inteleon,"[""Water""]",sm1-166,Water Energy,,18
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-47,Diglett,Common,3
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-52,Machop,Common,4
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-34,Machoke,Uncommon,2
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-8,Machamp,Rare Holo,1
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-60,Ponyta,Common,4
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-46,Charmander,Common,4
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-24,Charmeleon,Uncommon,2
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-28,Growlithe,Uncommon,1
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-61,Rattata,Common,2
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-26,Dratini,Uncommon,1
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-91,Bill,Common,1
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-92,Energy Removal,Common,1
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-81,Energy Retrieval,Uncommon,1
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-93,Gust of Wind,Common,1
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-87,Pokédex,Uncommon,1
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-94,Potion,Common,2
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-95,Switch,Common,2
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-97,Fighting Energy,,14
d-base1-1,2-Player Starter Set,"[""Fire"", ""Fighting"", ""Colorless""]",base1-98,Fire Energy,,14
d-base1-2,Overgrowth,"[""Water"", ""Grass""]",base1-44,Bulbasaur,Common,4
d-base1-2,Overgrowth,"[""Water"", ""Grass""]",base1-30,Ivysaur,Uncommon,2
d-base1-2,Overgrowth,"[""Water"", ""Grass""]",base1-69,Weedle,Common,4
d-base1-2,Overgrowth,"[""Water"", ""Grass""]",base1-33,Kakuna,Uncommon,2
d-base1-2,Overgrowth,"[""Water"", ""Grass""]",base1-17,Beedrill,Rare,1
d-base1-2,Overgrowth,"[""Water"", ""Grass""]",base1-65,Staryu,Common,4
d-base1-2,Overgrowth,"[""Water"", ""Grass""]",base1-64,Starmie,Common,3
d-base1-2,Overgrowth,"[""Water"", ""Grass""]",base1-35,Magikarp,Uncommon,2
d-base1-2,Overgrowth,"[""Water"", ""Grass""]",base1-6,Gyarados,Rare Holo,1
d-base1-2,Overgrowth,"[""Water"", ""Grass""]",base1-91,Bill,Common,2
d-base1-2,Overgrowth,"[""Water"", ""Grass""]",base1-93,Gust of Wind,Common,2
d-base1-2,Overgrowth,"[""Water"", ""Grass""]",base1-94,Potion,Common,1
d-base1-2,Overgrowth,"[""Water"", ""Grass""]",base1-90,Super Potion,Uncommon,2
d-base1-2,Overgrowth,"[""Water"", ""Grass""]",base1-95,Switch,Common,2
d-base1-2,Overgrowth,"[""Water"", ""Grass""]",base1-99,Grass Energy,,16
d-base1-2,Overgrowth,"[""Water"", ""Grass""]",base1-102,Water Energy,,12
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-58,Pikachu,Common,4
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-53,Magnemite,Common,3
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-43,Abra,Common,3
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-32,Kadabra,Uncommon,1
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-50,Gastly,Common,3
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-29,Haunter,Uncommon,2
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-49,Drowzee,Common,2
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-31,Jynx,Uncommon,2
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-10,Mewtwo,Rare Holo,1
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-91,Bill,Common,2
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-71,Computer Search,Rare,1
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-80,Defender,Uncommon,1
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-93,Gust of Wind,Common,2
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-94,Potion,Common,1
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-88,Professor Oak,Uncommon,1
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-90,Super Potion,Uncommon,1
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-95,Switch,Common,2
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-100,Lightning Energy,,12
d-base1-3,Zap!,"[""Lightning"", ""Psychic""]",base1-101,Psychic Energy,,16
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-46,Charmander,Common,4
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-24,Charmeleon,Uncommon,2
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-68,Vulpix,Common,2
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-12,Ninetales,Rare Holo,1
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-28,Growlithe,Uncommon,2
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-23,Arcanine,Uncommon,1
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-69,Weedle,Common,4
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-55,Nidoran♂,Common,4
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-66,Tangela,Common,2
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-92,Energy Removal,Common,1
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-81,Energy Retrieval,Uncommon,2
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-93,Gust of Wind,Common,1
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-75,Lass,Rare,1
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-84,PlusPower,Uncommon,1
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-94,Potion,Common,3
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-95,Switch,Common,1
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-98,Fire Energy,,18
d-base1-4,Brushfire,"[""Fire"", ""Grass""]",base1-99,Grass Energy,,10
d-base1-5,Blackout,"[""Water"", ""Fighting""]",base1-62,Sandshrew,Common,3
d-base1-5,Blackout,"[""Water"", ""Fighting""]",base1-52,Machop,Common,4
d-base1-5,Blackout,"[""Water"", ""Fighting""]",base1-34,Machoke,Uncommon,2
d-base1-5,Blackout,"[""Water"", ""Fighting""]",base1-56,Onix,Common,3
d-base1-5,Blackout,"[""Water"", ""Fighting""]",base1-7,Hitmonchan,Rare Holo,1
d-base1-5,Blackout,"[""Water"", ""Fighting""]",base1-63,Squirtle,Common,4
d-base1-5,Blackout,"[""Water"", ""Fighting""]",base1-42,Wartortle,Uncommon,2
d-base1-5,Blackout,"[""Water"", ""Fighting""]",base1-65,Staryu,Common,3
d-base1-5,Blackout,"[""Water"", ""Fighting""]",base1-27,Farfetch'd,Uncommon,2
d-base1-5,Blackout,"[""Water"", ""Fighting""]",base1-92,Energy Removal,Common,4
d-base1-5,Blackout,"[""Water"", ""Fighting""]",base1-93,Gust of Wind,Common,1
d-base1-5,Blackout,"[""Water"", ""Fighting""]",base1-84,PlusPower,Uncommon,1
d-base1-5,Blackout,"[""Water"", ""Fighting""]",base1-88,Professor Oak,Uncommon,1
d-base1-5,Blackout,"[""Water"", ""Fighting""]",base1-79,Super Energy Removal,Rare,1
d-base1-5,Blackout,"[""Water"", ""Fighting""]",base1-97,Fighting Energy,,16
d-base1-5,Blackout,"[""Water"", ""Fighting""]",base1-102,Water Energy,,12
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-62,Giratina,Rare Holo,1
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-62,Giratina,Rare,1
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-67,Garbodor,Rare,1
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-64,Trubbish,Common,2
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-58,Weezing,Rare,1
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-56,Koffing,Common,2
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-54,Golbat,Uncommon,2
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-52,Zubat,Common,3
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-13,Amoonguss,Uncommon,2
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-12,Foongus,Common,2
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-60,Kirlia,Uncommon,2
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-59,Ralts,Common,2
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-2,Grotle,Uncommon,2
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-1,Turtwig,Common,3
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-68,Elgyem,Common,2
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-113,Watchog,Rare,1
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-111,Patrat,Common,2
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw7-128,Energy Search,Common,2
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-119,Colress,Uncommon,2
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-120,Escape Rope,Uncommon,2
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw1-99,Pokémon Communication,Uncommon,2
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-125,Team Plasma Grunt,Uncommon,2
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw8-123,Hypnotoxic Laser,Uncommon,1
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw1-109,Psychic Energy,Common,12
d-bw8-1,Plasma Shadow,"[""Psychic"", ""Grass""]",bw1-105,Grass Energy,Common,6
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-94,Druddigon,Rare Holo,1
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-94,Druddigon,Rare,1
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-17,Infernape,Rare,1
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-16,Monferno,Uncommon,2
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-15,Chimchar,Common,3
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-33,Sharpedo,Rare,1
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-32,Carvanha,Common,2
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-39,Jellicent,Rare,1
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-38,Frillish,Common,2
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-36,Vanillish,Uncommon,2
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-35,Vanillite,Common,2
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-20,Simisear,Uncommon,2
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-19,Pansear,Common,3
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-22,Lampent,Uncommon,2
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-21,Litwick,Common,2
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-29,Lotad,Common,2
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-40,Cubchoo,Common,2
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw7-128,Energy Search,Common,2
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-119,Colress,Uncommon,2
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-123,Hypnotoxic Laser,Uncommon,1
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw1-99,Pokémon Communication,Uncommon,2
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw7-132,Potion,Common,2
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw8-125,Team Plasma Grunt,Uncommon,2
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw1-107,Water Energy,Common,9
d-bw8-2,Plasma Claw,"[""Fire"", ""Water"", ""Dragon""]",bw1-106,Fire Energy,Common,9
d-gym1-1,Brock,"[""Fighting""]",gym1-66,Brock's Geodude,Common,3
d-gym1-1,Brock,"[""Fighting""]",gym1-40,Brock's Graveler,Uncommon,1
d-gym1-1,Brock,"[""Fighting""]",gym1-67,Brock's Mankey,Common,3
d-gym1-1,Brock,"[""Fighting""]",gym1-69,Brock's Onix,Common,4
d-gym1-1,Brock,"[""Fighting""]",gym1-70,Brock's Rhyhorn,Common,3
d-gym1-1,Brock,"[""Fighting""]",gym1-2,Brock's Rhydon,Rare Holo,1
d-gym1-1,Brock,"[""Fighting""]",gym1-71,Brock's Sandshrew,Common,2
d-gym1-1,Brock,"[""Fighting""]",gym1-72,Brock's Sandshrew,Common,1
d-gym1-1,Brock,"[""Fighting""]",gym1-41,Brock's Lickitung,Uncommon,1
d-gym1-1,Brock,"[""Fighting""]",base4-118,Bill,Common,1
d-gym1-1,Brock,"[""Fighting""]",gym1-98,Brock,Rare,1
d-gym1-1,Brock,"[""Fighting""]",gym1-106,Brock's Training Method,Uncommon,2
d-gym1-1,Brock,"[""Fighting""]",base4-110,Energy Retrieval,Uncommon,2
d-gym1-1,Brock,"[""Fighting""]",base4-111,Full Heal,Uncommon,1
d-gym1-1,Brock,"[""Fighting""]",gym1-115,Pewter City Gym,Uncommon,1
d-gym1-1,Brock,"[""Fighting""]",base4-123,Switch,Common,2
d-gym1-1,Brock,"[""Fighting""]",base4-122,Potion,Common,3
d-gym1-1,Brock,"[""Fighting""]",gym1-127,Fighting Energy,,28
d-gym1-2,Misty,"[""Water""]",gym1-85,Misty's Goldeen,Common,3
d-gym1-2,Misty,"[""Water""]",gym1-86,Misty's Horsea,Common,4
d-gym1-2,Misty,"[""Water""]",gym1-87,Misty's Poliwag,Common,3
d-gym1-2,Misty,"[""Water""]",gym1-53,Misty's Poliwhirl,Uncommon,1
d-gym1-2,Misty,"[""Water""]",gym1-54,Misty's Psyduck,Uncommon,2
d-gym1-2,Misty,"[""Water""]",gym1-90,Misty's Staryu,Common,4
d-gym1-2,Misty,"[""Water""]",gym1-56,Misty's Starmie,Uncommon,2
d-gym1-2,Misty,"[""Water""]",gym1-57,Misty's Tentacool,Common,2
d-gym1-2,Misty,"[""Water""]",gym1-10,Misty's Tentacruel,Rare Holo,1
d-gym1-2,Misty,"[""Water""]",gym1-108,Cerulean City Gym,Uncommon,1
d-gym1-2,Misty,"[""Water""]",base4-119,Energy Removal,Common,2
d-gym1-2,Misty,"[""Water""]",base4-122,Potion,Common,2
d-gym1-2,Misty,"[""Water""]",gym1-102,Misty,Rare,1
d-gym1-2,Misty,"[""Water""]",base4-121,Poké Ball,Common,3
d-gym1-2,Misty,"[""Water""]",base4-123,Switch,Common,1
d-gym1-2,Misty,"[""Water""]",gym1-132,Water Energy,,28
d-gym1-3,Lt. Surge,"[""Lightning""]",gym1-80,Lt. Surge's Magnemite,Common,4
d-gym1-3,Lt. Surge,"[""Lightning""]",gym1-8,Lt. Surge's Magneton,Rare Holo,1
d-gym1-3,Lt. Surge,"[""Lightning""]",gym1-81,Lt. Surge's Pikachu,Common,4
d-gym1-3,Lt. Surge,"[""Lightning""]",gym1-84,Lt. Surge's Voltorb,Common,3
d-gym1-3,Lt. Surge,"[""Lightning""]",gym1-52,Lt. Surge's Spearow,Uncommon,2
d-gym1-3,Lt. Surge,"[""Lightning""]",gym1-83,Lt. Surge's Spearow,Common,2
d-gym1-3,Lt. Surge,"[""Lightning""]",gym1-82,Lt. Surge's Rattata,Common,4
d-gym1-3,Lt. Surge,"[""Lightning""]",gym1-51,Lt. Surge's Raticate,Uncommon,2
d-gym1-3,Lt. Surge,"[""Lightning""]",base4-119,Energy Removal,Common,1
d-gym1-3,Lt. Surge,"[""Lightning""]",base4-120,Gust of Wind,Common,2
d-gym1-3,Lt. Surge,"[""Lightning""]",gym1-101,Lt. Surge,Rare,1
d-gym1-3,Lt. Surge,"[""Lightning""]",base4-113,PlusPower,Uncommon,1
d-gym1-3,Lt. Surge,"[""Lightning""]",base4-122,Potion,Common,2
d-gym1-3,Lt. Surge,"[""Lightning""]",gym1-118,Secret Mission,Uncommon,2
d-gym1-3,Lt. Surge,"[""Lightning""]",gym1-120,Vermilion City Gym,Uncommon,1
d-gym1-3,Lt. Surge,"[""Lightning""]",gym1-130,Lightning Energy,,28
d-gym1-4,Erika,"[""Grass""]",gym1-76,Erika's Bellsprout,Common,4
d-gym1-4,Erika,"[""Grass""]",gym1-49,Erika's Weepinbell,Uncommon,2
d-gym1-4,Erika,"[""Grass""]",gym1-77,Erika's Exeggcute,Common,3
d-gym1-4,Erika,"[""Grass""]",gym1-44,Erika's Exeggutor,Uncommon,1
d-gym1-4,Erika,"[""Grass""]",gym1-78,Erika's Oddish,Common,4
d-gym1-4,Erika,"[""Grass""]",gym1-46,Erika's Gloom,Uncommon,1
d-gym1-4,Erika,"[""Grass""]",gym1-45,Erika's Gloom,Uncommon,1
d-gym1-4,Erika,"[""Grass""]",gym1-5,Erika's Vileplume,Rare Holo,1
d-gym1-4,Erika,"[""Grass""]",gym1-79,Erika's Tangela,Common,4
d-gym1-4,Erika,"[""Grass""]",gym1-42,Erika's Dratini,Uncommon,1
d-gym1-4,Erika,"[""Grass""]",gym1-107,Celadon City Gym,Uncommon,1
d-gym1-4,Erika,"[""Grass""]",gym1-110,Erika's Perfume,Uncommon,1
d-gym1-4,Erika,"[""Grass""]",gym1-100,Erika,Rare,1
d-gym1-4,Erika,"[""Grass""]",base4-121,Poké Ball,Common,2
d-gym1-4,Erika,"[""Grass""]",base4-122,Potion,Common,2
d-gym1-4,Erika,"[""Grass""]",base4-123,Switch,Common,3
d-gym1-4,Erika,"[""Grass""]",gym1-129,Grass Energy,,22
d-gym1-4,Erika,"[""Grass""]",gym1-131,Psychic Energy,,6
d-ex3-1,WindBlast,"[""Grass"", ""Lightning""]",ex3-78,Trapinch,Common,4
d-ex3-1,WindBlast,"[""Grass"", ""Lightning""]",ex3-47,Vibrava,Uncommon,2
d-ex3-1,WindBlast,"[""Grass"", ""Lightning""]",ex3-15,Flygon,Rare,2
d-ex3-1,WindBlast,"[""Grass"", ""Lightning""]",ex3-61,Magnemite,Common,4
d-ex3-1,WindBlast,"[""Grass"", ""Lightning""]",ex3-35,Magneton,Uncommon,2
d-ex3-1,WindBlast,"[""Grass"", ""Lightning""]",ex3-66,Nincada,Common,4
d-ex3-1,WindBlast,"[""Grass"", ""Lightning""]",ex3-38,Ninjask,Uncommon,2
d-ex3-1,WindBlast,"[""Grass"", ""Lightning""]",ex3-57,Grimer,Common,3
d-ex3-1,WindBlast,"[""Grass"", ""Lightning""]",ex3-9,Roselia,Rare Holo,1
d-ex3-1,WindBlast,"[""Grass"", ""Lightning""]",ex3-73,Spoink,Common,4
d-ex3-1,WindBlast,"[""Grass"", ""Lightning""]",ex3-88,TV Reporter,Uncommon,2
d-ex3-1,WindBlast,"[""Grass"", ""Lightning""]",ex3-82,Balloon Berry,Uncommon,2
d-ex3-1,WindBlast,"[""Grass"", ""Lightning""]",ex3-86,Low Pressure System,Uncommon,1
d-ex3-1,WindBlast,"[""Grass"", ""Lightning""]",ex1-90,Energy Search,Common,3
d-ex3-1,WindBlast,"[""Grass"", ""Lightning""]",ex1-109,Lightning Energy,Common,11
d-ex3-1,WindBlast,"[""Grass"", ""Lightning""]",ex1-104,Grass Energy,Common,13
d-ex3-2,FireFang,"[""Fire"", ""Water""]",ex3-49,Bagon,Common,4
d-ex3-2,FireFang,"[""Fire"", ""Water""]",ex3-41,Shelgon,Uncommon,2
d-ex3-2,FireFang,"[""Fire"", ""Water""]",ex3-19,Salamence,Rare,2
d-ex3-2,FireFang,"[""Fire"", ""Water""]",ex3-52,Corphish,Common,4
d-ex3-2,FireFang,"[""Fire"", ""Water""]",ex3-3,Crawdaunt,Rare Holo,1
d-ex3-2,FireFang,"[""Fire"", ""Water""]",ex3-58,Horsea,Common,4
d-ex3-2,FireFang,"[""Fire"", ""Water""]",ex3-40,Seadra,Uncommon,2
d-ex3-2,FireFang,"[""Fire"", ""Water""]",ex3-69,Numel,Common,4
d-ex3-2,FireFang,"[""Fire"", ""Water""]",ex3-24,Camerupt,Uncommon,2
d-ex3-2,FireFang,"[""Fire"", ""Water""]",ex3-72,Slugma,Common,3
d-ex3-2,FireFang,"[""Fire"", ""Water""]",ex3-88,TV Reporter,Uncommon,2
d-ex3-2,FireFang,"[""Fire"", ""Water""]",ex3-84,Energy Recycle System,Uncommon,2
d-ex3-2,FireFang,"[""Fire"", ""Water""]",ex3-85,High Pressure System,Uncommon,1
d-ex3-2,FireFang,"[""Fire"", ""Water""]",ex1-91,Potion,Common,3
d-ex3-2,FireFang,"[""Fire"", ""Water""]",ex1-108,Fire Energy,Common,12
d-ex3-2,FireFang,"[""Fire"", ""Water""]",ex1-106,Water Energy,Common,12
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex8-16,Deoxys,Rare Holo,1
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex8-71,Seedot,Common,4
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex8-43,Nuzleaf,Uncommon,2
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex8-25,Shiftry,Rare,1
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex8-67,Nincada,Common,4
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex8-14,Shedinja,Rare,1
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex8-55,Beldum,Common,4
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex8-40,Metang,Uncommon,2
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex8-76,Spoink,Common,4
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex8-32,Grumpig,Uncommon,2
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex8-66,Natu,Common,2
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex8-90,Professor Cozmo's Discovery,Uncommon,2
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex8-88,Master Ball,Uncommon,2
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex6-101,Potion,Common,2
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex1-90,Energy Search,Common,2
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex8-89,Meteor Falls,Uncommon,1
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex1-104,Grass Energy,Common,16
d-ex8-1,Starcharge,"[""Grass"", ""Psychic""]",ex1-107,Psychic Energy,Common,8
d-ex8-2,Jetstream,"[""Fire"", ""Water"", ""Lightning""]",ex8-22,Rayquaza,Rare Holo,1
